0.809581,-0.00748043,-0.0171758,-0.290598,-0.0071886,0.0176977,-0.502407,0.943585,
0.812584,-0.00748043,-0.00105861,-0.311111,-0.0071492,0.0174883,-0.502357,0.941242,
0.815583,-0.00748043,-0.00105861,-0.297436,-0.00716681,0.0151347,-0.502789,0.907554,
0.818574,-0.00748043,0.047293,-0.276923,-0.00714707,0.0144347,-0.502831,0.894394,
0.821582,-0.00709682,0.047293,-0.290598,-0.00715254,0.012698,-0.503104,0.853745,
0.824582,-0.00748043,0.0634103,-0.317949,-0.00716276,0.0110786,-0.503336,0.803306,
0.827573,-0.00748043,-0.00105861,-0.324786,-0.007196,0.00865413,-0.503746,0.699036,
0.830587,-0.00748043,-0.0171758,-0.324786,-0.00720226,0.00743564,-0.503871,0.631294,
0.833585,-0.00748043,-0.033293,-0.352137,-0.00724196,0.00499156,-0.504266,0.461453,
0.836584,-0.00748043,0.0150586,-0.379487,-0.00727033,0.00313053,-0.504513,0.303212,
0.839584,-0.00748043,-0.0171758,-0.386325,-0.00731322,0.000946221,-0.504822,0.0943407,
0.842585,-0.00748043,-0.0171758,-0.393162,-0.0074089,-0.00309516,-0.505542,-0.299997,
0.845584,-0.00786404,-0.0655275,-0.468376,-0.0075247,-0.00736424,-0.506285,-0.62698,
0.848585,-0.00786404,-0.0816447,-0.502564,-0.00767206,-0.0124878,-0.507189,-0.847942,
0.851583,-0.00824765,-0.0655275,-0.550427,-0.00786835,-0.0188567,-0.508335,-0.954994,
0.85458,-0.00863127,-0.0977619,-0.57094,-0.00813528,-0.0274921,-0.509943,-0.991847,
0.857585,-0.00901488,-0.0977619,-0.598291,-0.00839512,-0.0348498,-0.511207,-0.998122,
0.860585,-0.00901488,-0.0816447,-0.632479,-0.00865555,-0.0416026,-0.512286,-0.999513,
